file,key_a,key_b,folder_a_value,folder_b_value,result
0064e1f7111c1f3a327b1b41060324422c0ecc4a298aba5b372907d1cd9dc4c8.json,values.ibr,results.ibr,11.506,11.505910330838633,MATCH
0071713b2262b50116be63cb6aed42b498643b4271b4a4032792d1303db8ea9a.json,values.ibr,results.ibr,11.497,11.496670171749031,MATCH
008535ac380e72cce7a849cff995244d2b14117f8b404ac0b2ae09edfbf2abcb.json,values.ibr,results.ibr,13.07,13.069739717862108,MATCH
00862abb08404c7b211f02370419a3231ee2d19af2d39db2e233e631fac3dcdf.json,values.ibr,results.ibr,34.451,34.45099484156226,MATCH
0086ea170caaf821ec9e1ca3940b269862a95b5b466a0230f7a04f49991607e8.json,values.ibr,results.ibr,14.459,14.459358687546603,MATCH
0088796fab9068a8f9490074f6b637689429eeffb48abfd67d7f1a6723d4c2a9.json,values.ibr,results.ibr,44.477,44.477387243455816,MATCH
008abc70e219edd3428df0a5cfbaf02720496aafd94e0b89f7afdab5a96cd706.json,values.ibr,results.ibr,36.51,36.51044806108097,MATCH
009546d0448ab334d267dae281a776f7e3a7d0fca9296d2f4edcf1b47c0f7cc2.json,values.ibr,results.ibr,11.49,11.490465507571507,MATCH
00955e035be09c11c44562b09017300225512e8a04a42cf9652c328158a28035.json,values.ibr,results.ibr,11.508,11.507769844603107,MATCH
009f78ef272d33b590143d01d14fbf45b6c0350734511467dbc9b317388f4fbd.json,values.ibr,results.ibr,36.589,36.588509393744104,MATCH
00a2cba321b80b10de91348dc1f32cc0427e94f1daec420f3bd1780cb940b536.json,values.ibr,results.ibr,11.494,11.493770124597514,MATCH
00a83b69898514810e0a6b234481d01616526cd965e0bd83a463f9ed4bb33c7d.json,values.ibr,results.ibr,23.829,23.829353853117578,MATCH
00a92c23977651a5787984f61a6fe74b4b5b0c5726e79211f9bb97a660ff9ec8.json,values.ibr,results.ibr,41.069,41.06864110028267,MATCH
00b3d542c51302530db0f310446b1496f3aaee5cfd9a71326db97ace05fa7ae0.json,values.ibr,results.ibr,28.644,28.64373212058975,MATCH
00b931fc24d600278556d1bcf14f6f38b1d9aa5365303161f4d27aa93a937102.json,values.ibr,results.ibr,14.309,14.309250042903724,MATCH
00c02398f857ec7ef976377bcd6cc2faba15943fc63d1e954fcded515a3f13ed.json,values.ibr,results.ibr,28.225,28.22473628573356,MATCH
00d472616461548e898a95e92b82d2cbd034cc2542c6b0f5ced6887968650d07.json,values.ibr,results.ibr,15.161,15.160623708435098,MATCH
00d5caddef94867a70c0f03e06b149e98c392e80afb742148724bb1b3f2da566.json,values.ibr,results.ibr,28.366,28.366315590610686,MATCH
00e852a4a247ce49c89d1e300f4ae7f0f4c3e1af6e0bf82851fe53af7e90e7aa.json,values.ibr,results.ibr,20.707,20.707360999348598,MATCH
00ef3ce8532f535bc21a00db3c482d9599e69df515bcae4ae895d1f787705fef.json,values.ibr,results.ibr,11.502,11.501821238442147,MATCH
00f1bc1b1b77f6e490c3f4d902746bcc9ff567b6816d68f0a6f1173339e613c8.json,values.ibr,results.ibr,11.5,11.49996500314972,MATCH
00f27746ef3073bd436d1d968283b7a2acc3fb605037898c08ee3b4e2101c3e6.json,values.ibr,results.ibr,23.036,23.035809727418496,MATCH
00f6a33d0cc231c3e7fc19e919066e0ee1dd02a5a8d7cc8f70b0e1060726547b.json,values.ibr,results.ibr,11.486,11.486107213022718,MATCH
0101bfb22fe9759019721e3e88ae2f359d7617f71db61b1f670c25bd1d5136fd.json,values.ibr,results.ibr,28.661,28.66050469483569,MATCH
01020066852a2ef3e788106622a7013fe85f6eb7db6349a0dd3f59667c614434.json,values.ibr,results.ibr,29.238,29.238494891138846,MATCH
010f71970b869959d03ad99674a654630544894d36bb68b88b1607fb12ae16c3.json,values.ibr,results.ibr,11.494,11.494011346921633,MATCH
01107c311042d0ea118e765abadcb3fb9337930faa6b630e736909d5989743fe.json,values.ibr,results.ibr,11.497,11.497476163768923,MATCH
0115dd3034102b9b0562c9851eceff3ddc047aa3975e6ee76e282723492c9bee.json,values.ibr,results.ibr,39.417,39.41715197061597,MATCH
011e083aced3acb1909184abb7e2866b44aacecf82c634ede96ca46e84c8205f.json,values.ibr,results.ibr,37.332,37.33224030916967,MATCH
0124e1f32773cd4350d303bf9d8ed9a2f6bf528feb767332c98abc4c58cb1428.json,values.ibr,results.ibr,41.019,41.01851851851851,MATCH
0129567dc2c00b649be8e1242242e35712292b507e2efde7c2defb39188775dd.json,values.ibr,results.ibr,11.509,11.508879876940298,MATCH
013c8039171bc622982fbd73bd8dcdb941f8916596c7fc600ee151a867d39f58.json,values.ibr,results.ibr,11.494,11.493529206016092,MATCH
013d9c2c7d219cc9c16976fd051cc6a4a281ecc9eea62525ef4a1605c6d85f80.json,values.ibr,results.ibr,36.595,36.59480375898284,MATCH
0164b72d715c0f44c3b994eff970c3f2d2901cab7b827e15b7a46001ed723f32.json,values.ibr,results.ibr,36.63,36.63023399014778,MATCH
0179e4b7e4fd0d9670d496953784abaccf88a719583ef81c084a48e9e96df467.json,values.ibr,results.ibr,11.477,11.476561950945253,MATCH
0183964c7e670b45214ff53aa29acf8748444295afac87897d616f86fa5145f8.json,values.ibr,results.ibr,36.889,36.88889836471015,MATCH
0186a23d3179fc2e7123d6dff885a3031b2407aa86e82fa7d224167af8279c17.json,values.ibr,results.ibr,11.418,11.417983498811356,MATCH
0189caf725d0f4e412b8765fc4bc46cf98758ff167f40df941fa56fa60fd03b0.json,values.ibr,results.ibr,11.501,11.500701262272084,MATCH
018bdfb679fd2ba06029c5b9722b1c47681328a3d7a23f5c03f0c60ff14572dc.json,values.ibr,results.ibr,41.975,41.97516537077868,MATCH
018c7f94feba36bab2fd247c7bab9a1a568ddc90a0b5d7c0e7d75762647b778b.json,values.ibr,results.ibr,11.497,11.497232536957883,MATCH
0199b573ebc719f47948a3e5133b3f1970d4ac8b4fc244080fa3f1b15832fbe0.json,values.ibr,results.ibr,41.462,41.462358139131936,MATCH
01b0fcd0d5c7977ed14b120ac62607e9359c5b33ac2bf63dce264132617e308e.json,values.ibr,results.ibr,19.517,19.517485444651616,MATCH
01b57cc973abfe91e0fae432b71cddcdbbce822e10896e3f42caa9291295267d.json,values.ibr,results.ibr,11.525,11.524785609705086,MATCH
01ba85508185b454030722974151e6d4c77aff57159d7296989dc465c7b51cd7.json,values.ibr,results.ibr,43.023,43.0225795415669,MATCH
01bed7babcf609ed8a2843c05353068e61112e254137ca119634673e89d04392.json,values.ibr,results.ibr,11.497,11.497232536957883,MATCH
01c4029e691375c7f82c22b44720f802e618f74d8b3e61ce8ca39a60a2c8303e.json,values.ibr,results.ibr,11.492,11.492076847566958,MATCH
01c7a19bab64cbaf022bc2ca3898a4a323b4144e4e21a0e2ee9f85d9fa153ade.json,values.ibr,results.ibr,16.952,16.95172938046371,MATCH
01ca600a154112b3da2f3cbb2619234c43489f8dc8cc3c3c0c6d147718eb1629.json,values.ibr,results.ibr,19.895,19.89540110650069,MATCH
01cea4888436469064c85e94258db9fc943f65139c8a70c5b9fac74adfea2485.json,values.ibr,results.ibr,11.5,11.500210113461256,MATCH
01d66be4b43271f9c52e30e3a11a43561164d434883c7bc01152ebaea3a15a23.json,values.ibr,results.ibr,35.728,35.72829970467359,MATCH
01dd088802c5e37d8af1813da47d1316966ac930ea292c2fd7486eaa57e84ae6.json,values.ibr,results.ibr,14.148,14.148448305146433,MATCH
01ddc586ad860b89215b6f36efd8f11ee742da4cbaa0d97e7535d81904a0f436.json,values.ibr,results.ibr,11.502,11.501821238442147,MATCH
01dff266b65f9781b5c3572a7288c2669b478ebdec9f3786becf730953c85c08.json,values.ibr,results.ibr,39.112,39.1115085060825,MATCH
01e282734d380227b93ee3c3fc42815f5223a113a172d0f93714664952009a47.json,values.ibr,results.ibr,15.633,15.633077789806238,MATCH
01eb78dad639693fb876d786cf823027656e5dc83e70233cd4b9e4a91e86633f.json,values.ibr,results.ibr,16.912,16.91186372205763,MATCH
01ef6ba8488ef451efec8e43044a30b22733a62f7b32b3e3837d931dcb96bd4b.json,values.ibr,results.ibr,11.496,11.495864292723972,MATCH
01f5837bc2860a75fac97d404f22c3d798b53ecd78e9cfa804563218e9e1cc33.json,values.ibr,results.ibr,18.202,18.201520163422753,MATCH
01f5fdefe0720e22e08960824bd77cdce90368fd4c56d9e0ad912086d3e2f139.json,values.ibr,results.ibr,20.338,20.337922403003752,MATCH
0206fe8e6ec60777d71990f9d342165dcc32ceb7fea0dd25e3d57812bd57f503.json,values.ibr,results.ibr,24.923,24.923209707308406,MATCH
020727444e7e475ba9084365947a5eeb7d1a6ad2ab5bb5df09c40d4c80fe84ee.json,values.ibr,results.ibr,11.498,11.497964340867615,MATCH
020d6c3e0e6eb72b71c14c47c579b7b6a97e0d16acab499c0f839387e67969b4.json,values.ibr,results.ibr,60.424,60.42444488111614,MATCH
020eb9c758705efa1febcb01b3858a866bdc45d00d3932305a669c367cbfbae9.json,values.ibr,results.ibr,54.409,54.40933308837038,MATCH
021221c237dff903411f94232565f814a1092ada52512e31995632229c23898a.json,values.ibr,results.ibr,42.273,42.27269044854312,MATCH
021de2259bd25eff9ec88f87ef4d4a735342bb3252669b40628e459be58b45fc.json,values.ibr,results.ibr,11.494,11.494413407821238,MATCH
021e45fcdd8d44210117e25c47b11081fda6dbfd9c40a63c11763d86ea673fb6.json,values.ibr,results.ibr,40.954,40.95388857682685,MATCH
02234fa448cfd455e2be48383685a9d602ad82f42c50eceffd8465f0da3a9d5b.json,values.ibr,results.ibr,125.63,125.62931034482759,MATCH
022afaed00accb167a4a5d4b0a4df69f49a6727b1fc16a287c0eff0a0cdbea71.json,values.ibr,results.ibr,11.497,11.497232536957883,MATCH
0235ccd77e4ec417b71dbebaebca5c84aacb4b884825f7a31bcef17efef5f43e.json,values.ibr,results.ibr,40.575,40.5745778092561,MATCH
0243ed83e92e122d1012946006a9e99f5fd963d0e3d32ce91da30c5e90d3556d.json,values.ibr,results.ibr,13.22,13.21953280240327,MATCH
0253ad3c0bac52d08707f926f99ec8cd0df91d3529a0ffe8defee94fd599ee86.json,values.ibr,results.ibr,11.5,11.49972020145495,MATCH
0257d8b2b0b4095ba4abd6d2718f4ffbfece1a22ce76ba8c055d683ec0036643.json,values.ibr,results.ibr,11.497,11.497476163768923,MATCH
025cfb50541400806dc87458a69e90349514db725392ce5effe38b534bcd0b37.json,values.ibr,results.ibr,19.803,19.80314013451743,MATCH
02672001e33fd278b1457dd4fa3e27cc226d8d4d6adfcfc03920b884859cc7b0.json,values.ibr,results.ibr,29.453,29.452799420184817,MATCH
02726dd4196b88086ed72c1abf7ff42bc5de06c641db43101a2b8c29358bc977.json,values.ibr,results.ibr,11.494,11.494011346921633,MATCH
027af9014fcf9fb6b5c1508df7e9699386a52d96385a3762b4527299e9fe55e2.json,values.ibr,results.ibr,11.494,11.494011346921633,MATCH
027dcae58b43ac0f699274a09e940193c9ebd127db44882724252f789f1179f9.json,values.ibr,results.ibr,42.016,42.01602518242953,MATCH
027e374e75c430ac86a6d9eab2a1a66ecb00de5706aebd96270b331fa6e26996.json,values.ibr,results.ibr,11.494,11.49425287356323,MATCH
028a9e2f4198b684d867a42b09bc6521ab155bff1110012a2e80bc733c58d865.json,values.ibr,results.ibr,42.607,42.60715550832448,MATCH
028b659204cd09b26ab1e76dcb4623ea2281208a27d2bfaf29b3475893a86637.json,values.ibr,results.ibr,17.714,17.71385959305423,MATCH
028c8d8bcc360656a0f900ac6d2a30357a1f6796bed47514ef417ad597592193.json,values.ibr,results.ibr,83.594,83.59368182214854,MATCH
0291041eadb80087311debf71966fce5eaf7dbfbeb969adb0162d5bdcb9882d2.json,values.ibr,results.ibr,11.496,11.495621716287205,MATCH
0294750056488f2e2cc7be85feb5fa38cdd2d26fe426660019369a122303e51d.json,values.ibr,results.ibr,11.504,11.504238772507518,MATCH
029b24593e6ade14a9dc879d553202bf36d3a740bc59fb0a880d8f696f7de05b.json,values.ibr,results.ibr,11.493,11.493206331418975,MATCH
02b0034412df7944ff325d13bfb581b29041c414adc305fd41a1b89276b4158d.json,values.ibr,results.ibr,11.499,11.498843809123407,MATCH
02b2316dd6564a9dbc42df3f25cdadca9c361ddbee3a5527b063ff862943b67c.json,values.ibr,results.ibr,126.49,126.48849580208936,MATCH
02b4cce1b0369dcea10c6c8da0f788e90499d78454295df2904f2bfd01633fd7.json,values.ibr,results.ibr,11.494,11.494011346921633,MATCH
02b7a11841261bdcf5625810cb8be1eabfae19b203969dbf9758ac92067cca5d.json,values.ibr,results.ibr,11.494,11.49425287356323,MATCH
02b91217df581a82da1681e2a276d1e721e826056d064de87423441ff6676028.json,values.ibr,results.ibr,407.05,407.05481673694453,MATCH
02bc6bcbf5e72ef332e9d719fdd6c44401b5e8aef876b463dbfc767bcaff7677.json,values.ibr,results.ibr,20.86,20.860067216620852,MATCH
02bdf270c2bcd36220019e7946cb5d93095114d9ea833d65809ce42599790b4b.json,values.ibr,results.ibr,44.644,44.64365273232859,MATCH
02c7424f7926695d5bcae8d7780993ad5f6cd0444f087b72e4955ce4a1351a1a.json,values.ibr,results.ibr,11.499,11.499088486888228,MATCH
02c850f9d3065ae1c74ec1fed1c8ece9effddd65fbf9b34f5b01ec9d03a843ad.json,values.ibr,results.ibr,39.882,39.8818998716303,MATCH
02cf80b9ec7df5385c18415bbaae34dbabaf0fa68cc7921c09598735e58bb844.json,values.ibr,results.ibr,39.109,39.10893431762256,MATCH
02e95523adc0fe8c1fcdf26f6c6dbeeee48135be36174a86fdf9e960bbccba04.json,values.ibr,results.ibr,40.994,40.994304042470844,MATCH
02f439f3c52cb90ae22ec6d7ee0edcde4a93969e5b6f8a35ba8f91e9b87e1e9f.json,values.ibr,results.ibr,11.508,11.507769844603107,MATCH
03056e6fe10ab20843ceda0285556271377916c5183911cff9a97f53cd1d78ec.json,values.ibr,results.ibr,16.857,16.856624789535026,MATCH
0308fec0beaa8eb31be661486d980180b0bd85e187cc695d8a667aed2dff86ae.json,values.ibr,results.ibr,61.766,61.76640147584457,MATCH
0310227fab26400e4c6fac2da87fa27e765388eba71d36b9eae2cbd8602096b0.json,values.ibr,results.ibr,11.497,11.497476163768923,MATCH
031201a223ba63b2e3a7788f70968c38e838a9331bca4c14e4ff969a635daada.json,values.ibr,results.ibr,11.45,11.450217997283966,MATCH
0343a6430f4226d6bff39308f75de12582979edf7612fcb21f770a64607e0a4b.json,values.ibr,results.ibr,43.338,43.33766493402641,MATCH
0352b81cb8dcdb98961ecdd711267474b6e75337628a5d33758b7f34032d7e2c.json,values.ibr,results.ibr,38.243,38.243183416234785,MATCH
035cff77482e08b191c078e45a8ea88dc31d7fcaafea6587a7155fd44296ddfa.json,values.ibr,results.ibr,125.43,125.43301675682346,MATCH
035e19fbf8378df89ab73ce97d3c3ab1abb4d9309161f8db91f9889a969d4f97.json,values.ibr,results.ibr,5.3092,5.309231468849466,MATCH
036143dfdaf44aba91d66df7bff02c1dcd50bb4bdd9ba904e48a4f92971c1b35.json,values.ibr,results.ibr,451.82,451.8246826925614,MATCH
036c0eb9c1e7324e58b19eba260bc0a9439f698d970a75aa070a34ce82f0da35.json,values.ibr,results.ibr,23.976,23.976377952755907,MATCH
036eea881b4634292bc8914fc8b57e6b52d5f19a37dc6017fbd0ef1fcd581f90.json,values.ibr,results.ibr,26.409,26.40877812906827,MATCH
037214b2e6a275010b6e73241898e959ea6ff816122f5bec3e3d8605abe394aa.json,values.ibr,results.ibr,11.498,11.498038116591939,MATCH
0372680dd6ba2dc3710c3c0bd4e468c0900289662c835a685e774c6460779398.json,values.ibr,results.ibr,21.725,21.7252945729767,MATCH
0372efa165f17bfac0b70f85dce898a4373929e3127dd5d6391347c08dff22ff.json,values.ibr,results.ibr,11.51,11.510135372097926,MATCH
0379bf0270e5c85be3b9c4e1b0016d0524d52a8ca896860f5c44162771b914c5.json,values.ibr,results.ibr,26.701,26.701231367465983,MATCH
037bff952253ddefd0c373e4d0206b95b98569ffc71e670f92e7d97c44c027c1.json,values.ibr,results.ibr,36.183,36.18302644330612,MATCH
0380dbeb1aee5926d74fde9f1262327a75cb6fc476ef95181b7c0edbd67a7e07.json,values.ibr,results.ibr,11.499,11.499261966683056,MATCH
03831de81279b496bfdad66cd362f0a6ec06d408d920fdda85dcb315c3c1919a.json,values.ibr,results.ibr,28.666,28.66573754859533,MATCH
038aadafcc40d141b80f4eddade968769c2fc893cec9f1c158ad2cd44f0726d2.json,values.ibr,results.ibr,41.477,41.476573168274726,MATCH
0397c626f2fda158aa2dd0f7e3e5c52efc3b57c44c4d047739dff6e14af2b969.json,values.ibr,results.ibr,12.526,12.526413659031347,MATCH
03a60c7477fd43fb71d4ccd02ca5aca48053fae444577a71063206e99fd732b7.json,values.ibr,results.ibr,39.458,39.457679724855296,MATCH
03aa0541c4de22283499b5771f9bcf1cd046ffccf54a136f381901e0ad0a87b4.json,values.ibr,results.ibr,13.838,13.837896351089253,MATCH
03b71e442ddf723ddfaf4f71b702e680211eef2930f10f1dbe0acbad3cc58318.json,values.ibr,results.ibr,41.889,41.888833297596086,MATCH
03c3e5e80ac078a6715934a2938204fae7d0653f6d9e2ef7921f56a79303d0d6.json,values.ibr,results.ibr,11.357,11.357018054746652,MATCH
03d0084ac76f778eb0857492ab2b2ef3255d8d20c99a668ac4d8999fb3036387.json,values.ibr,results.ibr,11.504,11.504238772507518,MATCH
03d0573afeb66f73b6557648c2faa938e4e26943abc1bbb7d9b3b9c28a624d64.json,values.ibr,results.ibr,39.604,39.603916919158635,MATCH
03f14db35c5e1fb457700d9e87636d178c74d662f934d1abfc1789eb62f8dabd.json,values.ibr,results.ibr,11.499,11.498599439775917,MATCH
03f85a61ec8b6d0b33fff292fba783f672c13eb3aba0f523213a3e5cbdcba1db.json,values.ibr,results.ibr,11.501,11.501015619527918,MATCH
03f85f86ef28c1c0593d92c815a3d1d1400304d32746800d76d557cc9dc2df57.json,values.ibr,results.ibr,11.49,11.490377862059287,MATCH
03fa73365d73d92d2d60e09fee467e75c1c2ad8a12edc90ed1714ff2fa099f65.json,values.ibr,results.ibr,11.496,11.495621716287205,MATCH
03fb7f5edef663d3afbb87e7e2dbd373092b4cccc7b909c31e832eeb9bb64e04.json,values.ibr,results.ibr,39.369,39.36890474910175,MATCH
04152544b517cd92c6a007dd35d03e7f4e31ab269efe3f48a6b52938761421de.json,values.ibr,results.ibr,22.123,22.12263846798633,MATCH
041c4cc13c43ef40574b772904f3f11e8500d147fc7a78363f330baebc7edc16.json,values.ibr,results.ibr,17.206,17.206086588974088,MATCH
04231b801875b3be9f74790bc7972d67a4ebc603917a2b0f360b7c0c8345d2a6.json,values.ibr,results.ibr,37.47,37.470485291258086,MATCH
042c5aeca36ceaafe073b2808c58e1afc5ebb88308e7760a6e2aec45065be320.json,values.ibr,results.ibr,38.074,38.0744332258838,MATCH
042ece7a404fbc7789d9cce7f20eb37089725738238ef6b7c6eb979a413ab36f.json,values.ibr,results.ibr,11.725,11.725271945357964,MATCH
04316b8ca6a3bbe27bfeb0998e58dcaa907b949c5f8e8a17fcf59bb63cdd21c4.json,values.ibr,results.ibr,38.549,38.549041444594714,MATCH
04369649ff6c603fd8175f3bf64088356b1835eba78095101e11d32c12ae38f6.json,values.ibr,results.ibr,20.338,20.337922403003752,MATCH
043be9ef91ffebad547b419d4c24611e869607ea0c74e7a4fc12acd64d8cbf76.json,values.ibr,results.ibr,41.151,41.15061842077727,MATCH
044e4b46c0834b1f32389344f4c7507c0b84f8e33385417e0aa1729d9ad3b523.json,values.ibr,results.ibr,42.446,42.44595795084393,MATCH
044f55c5f2c4a65dceb029b77f440da9cd94809eadf2669985ca45ea56dc2838.json,values.ibr,results.ibr,37.747,37.74727717270505,MATCH
045096b54d7ad4a809c1a41c40e22672b396743eb64a5b6adcbabfc6438344b7.json,values.ibr,results.ibr,17.974,17.973823051948045,MATCH
04519435eca0729ac321d79df893cf8533f5c2cac046acd5a1b4194eb23fe247.json,values.ibr,results.ibr,28.661,28.66050469483569,MATCH
04595e8e830e11cce1acb297449bd460f8f8eba2e2ad17910f6319353dd43caa.json,values.ibr,results.ibr,11.461,11.461257720381807,MATCH
045988831ef68771d15978513371ecaa71e0e5882d212f72ae99f47c16abdfd4.json,values.ibr,results.ibr,20.478,20.478271425103173,MATCH
045a52bd6606850e17ecc68caf7821d6d0ea19be7c601a64a8b6629720bb1d77.json,values.ibr,results.ibr,16.093,16.093310566492583,MATCH
045bb03f9d6fb7c32505d1ea3419a941ee774025d3f7fe53dead89443ce38405.json,values.ibr,results.ibr,40.624,40.624018662240374,MATCH
046aa4261d973706904bfdce9317f9bad8479a038f13c7dcb9237632515aaf39.json,values.ibr,results.ibr,22.213,22.213004661452164,MATCH
047322c3f105894a05828ebeeb12c7ab2c6d97454513e21a74b7f7c8896d7194.json,values.ibr,results.ibr,11.498,11.497964340867615,MATCH
04790e3937f213a3f35a1792dcfc620eaa14e83c461defd6827f364520489224.json,values.ibr,results.ibr,46.912,46.91199999999999,MATCH
0488cea5d2b4157063184b43eb364e164ac65887deceb9218aa84735a4720995.json,values.ibr,results.ibr,11.501,11.500947301943741,MATCH
0488d083932dfaf7cd28aa550652ddef0bb62f2f33d9e59998ae9def687e7520.json,values.ibr,results.ibr,11.508,11.507769844603107,MATCH
0491365fcb7aa2eb961aeb5689862a635c92033d3faa50257682e02369732abd.json,values.ibr,results.ibr,24.061,24.061048440610495,MATCH
04af4ed458bf5729b84e620eac0e99c85b1c3ca7bb065145507faf5c8bbc3cb2.json,values.ibr,results.ibr,16.92,16.92015710256478,MATCH
04c31d4b86aff55b478e4478b89416bc655ae55843749ef9feb0d06b73046165.json,values.ibr,results.ibr,25.801,25.801306865690137,MATCH
04c3bc848caab1ea429530952604d863af2e51dd5582f43586dc11b9ded1bf0d.json,values.ibr,results.ibr,11.497,11.497157296272901,MATCH
04d635771c294869a97865748b413b9c1eb02d02f703d5e2134425c70061f9ff.json,values.ibr,results.ibr,23.218,23.21806633733238,MATCH
04d7008905848e41afadae395719ef0a30c4c6f3b86db19c14b293b1629b56f4.json,values.ibr,results.ibr,38.684,38.68389159640029,MATCH
04e2895eb9a040158243135fcef17f43d7a484ce02d0532089717a52b69a433b.json,values.ibr,results.ibr,16.065,16.065049821395,MATCH
04ec3401e3cca21a070a41202eebfcf7cbd6918ee1bf13c3f2ef5b06eed370ff.json,values.ibr,results.ibr,11.501,11.50076998460031,MATCH
04fed0c05d6dbf697d249eb91160db0fab241a70cdfe54408bf75c82d726c294.json,values.ibr,results.ibr,22.345,22.34462013739279,MATCH
05197b82e201155535f91f0c55329bbfc3883a128d0652b4c7f84b5772a85b9f.json,values.ibr,results.ibr,11.51,11.509684637437934,MATCH
051d5aa718ae59888c5464a424945e8f9667e975a4aee78e111e448bbcfcc245.json,values.ibr,results.ibr,39.557,39.5568765198595,MATCH
05236db0ef86302943158dc496f9cb43adae41003b18a8227beea4439228218b.json,values.ibr,results.ibr,38.325,38.3247543284979,MATCH
052994721fcb4bce11445b1b481a4a9846709d77eed28cf16074fb6456ed8eb8.json,values.ibr,results.ibr,17.033,17.03286205578907,MATCH
05301a4862382dc7b1127d81b813c3e40268751cb6a4cc2858cd696933f60d41.json,values.ibr,results.ibr,11.499,11.498843809123407,MATCH
05359bbfaae82567ad34ca644290c4d35c479b3a4f41a698d846fae1f15bf560.json,values.ibr,results.ibr,17.126,17.126233938123868,MATCH
054619f8c9465d3654d8cc477e46e7566534b4ee5589ffc11ea54db719a209fc.json,values.ibr,results.ibr,11.5,11.499894818035216,MATCH
05510fcdfd91b43dc0464a94d2956ac6db5b730c984fff88587ed20d67c682f2.json,values.ibr,results.ibr,20.338,20.337922403003752,MATCH
0555782a6f88bb15c14b3ab09cc5661cac874db5bc39284d807fe224aa4e0352.json,values.ibr,results.ibr,11.49,11.490465507571507,MATCH
0557a0a18f4044840ebccf2641405deda2378513237c442ffe988400d81414ae.json,values.ibr,results.ibr,21.725,21.7252945729767,MATCH
0561a8d94253a7574d9b404fbe3d348935d2299155d18d4535b4320e88b4c759.json,values.ibr,results.ibr,11.503,11.502873966073192,MATCH
057002d7b9b58e7a7e25ca57f02c3fcddcddac5eb1caa5f074a647f96d5674e0.json,values.ibr,results.ibr,11.499,11.498599439775917,MATCH
057bb49cbf85eaba2389589cf02405f26a6ca5f4ec3dfe11c25b08441b258da1.json,values.ibr,results.ibr,11.5,11.49996500314972,MATCH
059335a36d54ee6059d4dfa5339dd72360dea8d3b9858ec5f64b1d212d30cbd8.json,values.ibr,results.ibr,41.217,41.21663563004345,MATCH
059b6ec471bebb2f46f74677d22c03239403a27a63f60f350f88f712f0f4c2d1.json,values.ibr,results.ibr,45.558,45.55822328931571,MATCH
059f0ab5984cced188003686554dad4f00f8e67c2bbe4fb570652466f69d2007.json,values.ibr,results.ibr,37.369,37.369190157443185,MATCH
05ac714efdfc85c64b3218865e8d35ce0c17cb7d4584bc927a77c4faee06d990.json,values.ibr,results.ibr,42.273,42.27269044854312,MATCH
05bd5ef36b11d0b0b294d79502ceb1752c4f290bbd49c6bc9997b87697f0dfd8.json,values.ibr,results.ibr,120.67,120.67036340231707,MATCH
05be63b3b985f6a00ab6afa70f2a50a745f4934191969ee8f5b7868e6c7f57aa.json,values.ibr,results.ibr,11.522,11.52196836555362,MATCH
05c9ab55810cd109402a73eb024c32275e99fafdadacf220002141db174a96a4.json,values.ibr,results.ibr,13.22,13.21953280240327,MATCH
05c9f68fe305c32256fe6ea37f3b642bcf28957a047e087b93fbd37f9d89e5f2.json,values.ibr,results.ibr,16.865,16.865143224975863,MATCH
05cce6a528bac288b21333dc13ac757aa7e265f7c8157dabc847d32deba0084f.json,values.ibr,results.ibr,31.153,31.153388822829957,MATCH
05d28b0b02ea51e2021c25f0a1e98cfd0dd0194ad5c62abfda12ecfb9ac4f98a.json,values.ibr,results.ibr,61.879,61.878646441073535,MATCH
05d9565eea853f4960935bcafc933368f1b2730afc7cafebed9eb24b35871542.json,values.ibr,results.ibr,11.498,11.498038116591939,MATCH
05da4bd928624f88fece98d3b9d67dcc536cb66860259ca2f7f305d14fc7eccd.json,values.ibr,results.ibr,24.8,24.800000000000004,MATCH
05dc119db3fccd77e0801bdb3d1a8ca93f200514489a218c3536ea33a2498d44.json,values.ibr,results.ibr,15.25,15.25042808219177,MATCH
05ec79da82bfef7b4fb67b903bd3a14c546df23d17b579ed359212437153ae03.json,values.ibr,results.ibr,39.252,39.25240248728095,MATCH
05ef223a4c10b4bf95d2934bfd853aaecc0b1be80d330cd36187729c664d4c8f.json,values.ibr,results.ibr,14.846,14.845744231256857,MATCH
06051c6e07cc8626d45265e0e30d897e9df27caa91535a4260de5e874e20de87.json,values.ibr,results.ibr,102.11,102.10835989213042,MATCH
061b7d4d4b99b354f0acdbac12d1ec587d766104d9f24b0a4d01256666b34734.json,values.ibr,results.ibr,11.505,11.505044843049335,MATCH
062002585555ba34dd4f5879028fc7a9514e7e6c88132c04da015b39e1fc5a24.json,values.ibr,results.ibr,31.315,31.315498275076475,MATCH
0622aa1fc2b03dc463dd21a0a0c3343e3171f545ece1710f88af799d1610c6e6.json,values.ibr,results.ibr,11.495,11.494574728736442,MATCH
062656abbcc96b68726ab8289336952bfcbd8374eeea616203c46f469e6ebbba.json,values.ibr,results.ibr,11.494,11.49425287356323,MATCH
062b3ba1bdf668f8cee074d723f365ff3028cfcb045ec087e27662fab8672b2b.json,values.ibr,results.ibr,16.249,16.248520710059164,MATCH
06385d867aadfdb09731eeba9d22059d280a273423f51c0104c53967e5d5038c.json,values.ibr,results.ibr,45.135,45.13528180479106,MATCH
0648dda11a4c429981122d9cc981b14c0979db02799226403ab89ca85fe049b2.json,values.ibr,results.ibr,30.966,30.966232452257493,MATCH
